Commit message,Class
Do a bit of cleanup on Boolean/boolean and Long/long parameters/return types,SAR
code cleanup/review,SAR
checkstyle cleanup,SAR
HBASE-2520 Cleanup arrays vs Lists of scanners,SAR
added SPI extension point for global initialization and cleanup,SAR
fixing default package support - classloader cleanup,SAR
Clean up layers a bit,SAR
core: cleanup - Fix InActive typo,SAR
Small code cleanup,SAR
Cleanup of the tachyon.metrics tests.,SAR
fredsa had some cleanup advice for the unpack goal in bug #8,SAR
Fixing timing issues AbstractListenersOnReconnectTest and clean up,SAR
Clean up several scala examples,SAR
Extensive clean up of the code base Implement (but not enable until more testing done)   + direct naming for GSP  + queryString operations directly on the dataset URL itself  + get on datset -> quads.,SAR
Cleanup CsvFileReader (now uses input stream instead of dangerous files),SAR
Clean up samples,SAR
EventCollector: cleanup ingestion flow,SAR
Gazetteer matcher overhaul;  use of getClass() for invoking loggers  fewer static instances of loggers;  Extractors: added cleanup() method  as each extractor may have temp artifacts or a shutdown routine.,SAR
CSPACE-5271: Store type in UriTemplates. Establish initial pattern for returning multiple registry entries from resource base classes. Lots of miscellaneous cleanup.,SAR
fix(engine): changes in history cleanup logic:,SAR
ONYX-1549 * Added support for non repeatable output parameters * Code clean up of InstrumentLaunchPanel * Multiple measures is now also supported with manual instruments,SAR
CHANGELOG: updated for 1.1.1 FileAide: Added to assist in common file tasks DemoPSMerge  Diff  CSVtoRDF  Smush  SPARQLTranslator  XSLTranslator  CSVtoJDBC  DatabaseClone  InitLog  XPathTool  ArgList  JenaConnect  RecordHandler  TextFileRecordHandler  RecordHandlerTest: removed VFS use for FileAide NLMJournalFetch  PubmedHTTPFetch: WebHelper -> WebAide NormDamLevDist  NormTypoDiff: MathHelper -> MathAide Match  PubmedScore  Score  GlozeTranslator  Runbibutils  SPARQLTranslator  SanitizeMODSXML  XSLTranslator  Merge: no longer requires config files Match  GlozeTranslator  SPARQLTranslator  RunBibutils  XSLTranslator  Merge: constructor cleanup Score: lowered info message for no temp-model to debug Transfer: lowered warn message on no output to debug  check for valid output changed and added remove from nothing check GlozeTranslator  SPARQLTranslator: updated to modern input/output with Overrides DatabaseClone: uses streams rather than FileObjects now JenaConnect  RecordHandler  JenaConnectTest: removed File and FileObject constructors... use String path constructor TextFileRecordHandler: uses stream closing rather than FileObject closing,SAR
executor clean up and adding tests for coverage,SAR
Implementation of DKIM authorisation for iSchedule. Rearranged stuff to keep private keys private. ,nonSAR
Server reseting stream,nonSAR
update the query api,nonSAR
doubling equiv. rules,nonSAR
use demoservice and tiles templates,nonSAR
Working on skillanimations,nonSAR
Make all services implementen Validatable,nonSAR
WFLY-2863: allows usage of EE Concurrency Utilities without an EE Component in context,nonSAR
made this plugin ES v0.90.0 compatible,nonSAR
Enabling unit tests for WELD-333.,nonSAR
Transfert de tout ce qui permet la gestion des fichiers dans le package Util,nonSAR
Test MVC now starts test then dumps state out.,nonSAR
updating the android client.,nonSAR
Permission's Reconstruction for next Reconstruction. Ultrabans now requires vault.,nonSAR
HBASE-14987 Compaction marker whose region name doesn't match current region's needs to be handled,nonSAR
rhino packages was in the wrong place.,nonSAR
Pull  up field 'primaryKey' from the TableFacadeImpl classes to AbstractTableFacade,nonSAR
Various updates related to hnm analysis,nonSAR
Unit tests for undirected graphs.,nonSAR
Starting the implementation of destrantiating. First simple working example.,nonSAR
"Revert ""More neat cleaning up  working with files.""",nonSAR
New generalisation interface for entering and leaving the programming mode.,nonSAR
Work to Denizen Core.,nonSAR
Updated matching algorithm in StateMachine,nonSAR
made tunable UI a bit nicer for export  forcing users to first select a format  then a file.,nonSAR
make example queries more beautiful,nonSAR
Title: parallel actions tests Description: @bug W-1704178@ @rev goliver@,nonSAR
Finish with the issues for version 0.1.2.,nonSAR
XCOMMONS-994: Failure to register a Converter with a nested type,nonSAR
PLANNER-491 locator prototype (unfinished),nonSAR
finalization of the c module.,nonSAR
Demo starts to take some shape,nonSAR
Updating demos  gf provider tests to latest API,nonSAR
[PDM-45] Support to generic POJOs  Collections  Arrays and Maps,nonSAR
Implement real-er plugin description file,nonSAR
Per Zendesk's request  s/ZenDesk/Zendesk/g (part 1),nonSAR
filter out noise before building graph,nonSAR
QUA-30 Modifications sur les questionnaires Impléemntation de l'ExternalAnswerCondition qui permet de tenir compte d'une CategoryAnswer d'une question dans un autre questionnaire pour poser une question,nonSAR
pull common configuration code up in abstract test class,nonSAR
CSPACE-5518: Updating ServiceContext factory methods to accept a UriInfo rather than             MultivaluedMap<String  String> queryParams = ui.getQueryParameters();,nonSAR
[KARAF-3524] Features on conditionals are not installed,nonSAR
EHO-62 Detailed report data now has locked flag,nonSAR
Much more modular,nonSAR
New and noteworthy screen progress,nonSAR
Bug 385187 -Users bundles are too complicated,nonSAR
use a plain Message rather than TextMessage,nonSAR
Use Real{Vector Matrix} in LeastSquares interfaces,nonSAR
logowanie  rejestracja  dodawanie albumu oraz listowanie,nonSAR
ACCUMULO-196 prep shell for new shell servlet,nonSAR
list update via a scalar index,nonSAR
238828 [clean up] Add 'this' qualifier removes necessary NON-NLS tag,SAR
cleanup  locking  key paths now work as expected,SAR
Another cleanup of GCS.,SAR
Cleanups  drop backup bug fixed  tests revised,SAR
Major cleanup of archetype.,SAR
LOG4J2-1274  TextEncoderHelper cleanup,SAR
Code cleanup for CheckConformanceUtil,SAR
Synced Nexus-Indexer@7417 with trunk in ASF Maven-Indexer and cleanup.,SAR
Start main class cleanup 1/?,SAR
Added function-executions element to gfe-data namespace plus more cleanup,SAR
Package cleanup of WaitNotifyServiceImpl; also removed hard dependencies,SAR
o Intermediary commit before starting a big cleanup and change to new approach. o Added a JAXB driven handling of Maven POM parsing. o A simple ServiceManager for service lookup.,SAR
Code cleanup with a lot of core changes,SAR
First cut at transaction confidence levels. Expose a TransactionConfidence object that is updated by peers and wallets  which tracks how many peers have announced the transaction and the height of the transaction in the best chain (if any). Unit tests that check it does the right thing with re-orgs. Various small cleanups and simplifications in the tests.,SAR
Improved supprt for planar data types. Made some classes static. Did some cleanup. Made notes on testing limitations. ,SAR
HBASE-3789  Cleanup the locking contention in the master,SAR
search.AbstractTest.tearDown() should clean up indexes in other namespaces as well,SAR
JBPM-3223 Clean up system outs in jBPM5 codebase,SAR
Cleanup in entitlement/subscription/bundle json models,SAR
Cleanup  all jai utility in imageUtilities  all io ones in ImageioExt (old methods deprecated  not removed),SAR
document and cleanup of SecureHashUtil,SAR
some cleanups,SAR
"- Added support for removing cursors; - Some UI-related fixes  row labels were not always directly shown and   scrolled sometimes; - First approach for ""rainbow"" colors on channels; - cleanups.",SAR
Parsing template instance. Some minor cleanups.,SAR
cleanup / interrupts,SAR
renaming and cleanup,SAR
Move to Maven based repository  including lots of moving file around. Upgrading to newer versions of dependencies  with eve update largest impact. Some fixes to the site working towards cleanup of code. New version of jquery-ui custom theme,SAR
cleanup custom bean impl,SAR
Javadocs - cleanup - better support for irc commands - Start for multiple channel support,SAR
Some cleanup and rename of a class,SAR
cleanup  refactoring,SAR
o general cleanup o add the ability to deal with test resources,SAR
Cleanup of AwsProvisioner construction. Pulled out common method to load SimulatorProperties file to SimulatorUtils.,SAR
[cleanup] Checkstyle passes on patient-data-impl,SAR
Cleanup of the duplicate handling in the InvocationMonitor,SAR
redis: general cleanup  more fault tolerant of redis errors,SAR
clean up TimeSpent app for inclusion,SAR
clean up javadoc wizard,SAR
Bug 250883 Extension point cleanup,SAR
Clean up Navin's abstraction over Hibernate Core  clean style issues  apply back changes from my original fix patch,SAR
Fix a regression bug and clean ups.,SAR
MODE-2613 Adds better repo cleanup between tests and fixes some profile issues,SAR
TOMEE-1805 clean up security context clientIdentity on request.logout(),SAR
Wee! warnings cleanup,SAR
* added testcases for StartTime  StopTime  Timeout * code cleanup,SAR
HBASE-18303 Clean up @Parameter boilerplate,SAR
Cleanup of unified Near Cache get tests,SAR
When executing a statement  we want to make sure any previous state was cleaned up  so the code was calling close().  This additionally set a closed flag which would throw exceptions later saying that you can't call various methods because the Statement is closed.  It's not actually closed  so split the internal cleanup routine to clear() and make close() something that only a user should call.,SAR
Optimizations for the RecalDatum to make BQSR (Count Covariates) much faster.  Needs some cleanup.,SAR
General package cleanup,SAR
HIVE-12765: Support Intersect (distinct/all) Except (distinct/all) Minus (distinct/all) (Pengcheng Xiong  reviewed by Ashutosh Chauhan),nonSAR
1) Different format for LoadBalancerCommand. 2) When apply lb rule for domR  resend all lb rules belonging to the lb network,nonSAR
HSEARCH-2510 Avoid the extra iterable instantiation in CollectionHelper.iteratorFromArray,nonSAR
More tests for GBM/DRF model serialization.,nonSAR
"Revert back to the package name ""org.kohsuke.stapler"" to avoid backward compatibility issues",nonSAR
Destroying/Cleaning up spawned process properly,nonSAR
#54 provide a google datastore repository implementation,nonSAR
Switch to JUnit. Got all tests running on GF3 remote.,nonSAR
snapshot resolution. commented out due to issues surrounding pom/artifact pairing,nonSAR
Migrate from .properties to .ini file,nonSAR
Edit Starters dialog working complete,nonSAR
Use Java SE's PrimitiveIterator instead of Troves custom definition.,nonSAR
- Single messages are now also parsed in TP.receive(); this allows receiver socket handler to reuse buffer if possible [https://issues.jboss.org/browse/JGRP-1998] - Set BasicTCP.use_send_queue to false by default - TcpConnection reuses (and grows) receive,nonSAR
actions patch from dms,nonSAR
SWS-517 - Soap response validation errors after update to 1.5.7,nonSAR
Allow to configure any field for filtering - Closes #41  Closes #50 - Make some Elasticsearch link 0.90 version specific.,nonSAR
"#SB-226: Sort out the duplicate classes with the same name ""ConfigurationManager""",nonSAR
redirects to the security error page when you don't have enough role rights,nonSAR
Bug 268916: Support genReport -help to show help document in command line Bug 268915: [Accessibility]Provide engine supported optionName/configName list in genReport help,nonSAR
Prepare to use stained glass for materialisation instead of ice,nonSAR
HDFS-7476. Consolidate ACL-related operations to a single class. Contributed by Haohui Mai.,nonSAR
Update to Spring 4.x and major version upgrade of spring-integration and spring-ws modules,nonSAR
TAJO-1109: Separate SQL Statements from Catalog Stores. (Jihun Kang via hyunsik),nonSAR
Parse dimensions beyond 2 but ignore them.,nonSAR
[JENKINS-31421] Make y-axis label configurable.,nonSAR
test AdminLogin and prevent systemAccount login,nonSAR
Path annotation ignored when endpoint not set on caller,nonSAR
Updated PostgreSqlNode,nonSAR
WS-A Support in Send Only activities,nonSAR
Arguments to methods made final,nonSAR
" issue 65:	 Queue map  lock  topic...proxies have to be Serializable. Now Hazelcast queue map instances can be Serializable. It is serialized by reference not data!",nonSAR
time dependent nodes are marked dirty in an exported network.,nonSAR
*** empty log message ***,nonSAR
 Now the indexing and statistics engine fetch the different indexation and statistics provider of a given Silverpeas component by its qualified name from CDI. Integrate the last version webstart online edition application  signed with the current valid certificate,nonSAR
Support several backends. Still struggling with Guice and Spring.,nonSAR
getSelf instead of getB,nonSAR
452323 - Start --list-config makes no hint on transitive enabled modules,nonSAR
Exposed truncate draw method  javadocs.,nonSAR
GenerateUpdateMaql reflects dropped fields and generates corresponding MAQL DROP statements,nonSAR
another prerelease interface polishing,nonSAR
"reverted to ""disable JxBrowser"" for mac",nonSAR
Tidied up recent commits a bit.,nonSAR
support for all types that can be converted to strings,nonSAR
new extraDimensions API,nonSAR
[US 4] Updating plugin container code for translating from structured to raw.,nonSAR
Try to speed up database tests,nonSAR
Update method locations in TestPaxChronology,nonSAR
Require method.  Always use version 170.  Method for applying a js function.,nonSAR
"Activiti Cycle: implemented ""Overwrite technical model(s)"" action",nonSAR
PDF-73 Upated annotation factory build annotation call to properly handle annotationState paramater.  Also had to update the Annotation State api with a new restore call that will copy and apply the annotation state to a annotation passed in as a parameter.,nonSAR
Cleanup for Broadcaster,SAR
Cleanup and change of how custom data sources are given.,SAR
jetty-9 starting to cleanup websocket and client,SAR
Update release notes  minor cleanup,SAR
cleanup the icons,SAR
closes #3  connection not closed after database exception  is now fixed. Also did some cleanup.,SAR
Fix quality flaws,SAR
Various interceptor cleanups,SAR
XWIKI-11940: Make internal the classes and interfaces of the LESS Module that should not have been public and refactor bad designed code.,SAR
Minor naming cleanup. Added AudioInputStream constructor to WavPlayer.,SAR
Cleanup existing SplitBrainHandlerService implementations,SAR
added internal provider and resolution context and leveraged to clean up and speed up circular dependency handling,SAR
some additional cleanup for JBIDE-13212,SAR
[MOD] A few cleanups.,SAR
Pre-demonstration cleanup,SAR
Cleanup AbstractGeoDnsService.addTargetHost,SAR
CAY-1883 - Clean up Cayenne maven structure - get rid of aggregate modules,SAR
API cleanup and XML binding using XmlPull,SAR
Generic ScoreModel for all embedded scoring models Cleanup ScorecardModel  and tests for same.,SAR
Fix quality flaws: nested if/for statements,SAR
SONARJS-627 Fix quality flaws and add comments,SAR
cleanup and generalize unit tests,SAR
EVALSYS-104 Merged views related to removal of items added ability to remove items (not just template items) fixed issue with the locking system (locking was not working correctly) major cleanup of items views,SAR
LW-75: CleanupStorageTask Error while removing old entries from storage,SAR
Cleanup of the Swift UFS source.,SAR
add authz check to see deployment info. clean up the ui a bit to make it have a consistent l&f like the other bundle views,SAR
Code cleanup. More steps to I/O redirect,SAR
added latest guava libraries for better whitespace detection - this library should definately used be more often.. rewrote CleanupTextTransformer to be more readable and better expandability split up tests and corrected some inconsistencies,SAR
Lots of refactoring  - Moved unit tests around  - Added support for object expansion  - Additional code clean up,SAR
CTL-1220: Clean up the exporters code,SAR
Eliminate pre-emptive digest for output stream  network objects. First segment is retained instead to enable digest on demand. More cleanup could still be done to eliminate redundancy in what state we are keeping/methods.,SAR
More AVFoundation cleanups (#611).,SAR
cleanup Protostuff module,SAR
Lookup classes cleanup  all available in org.jboss.reddeer.swt.lookup,SAR
Added license notices for GPL 2 (or later) to all java files. Some cleanup and removal of  unused classes.,SAR
Further cleanup of callbacks,SAR
Cleanup / Javadocs / Integrated lang,SAR
Major test-case cleanup. - Removed JMock dependency  tests rewritten to use Mockito for stub/mock - All test should now be using JUnit annotation-style tests - All modules should now depend on same JUnit version - Rewrote a few tests to better utilize JUnit annotations - Fixed a few broken tests - Code style changes,SAR
Code Cleanup,SAR
* Cleanup of MemberWorker and some related classes. * Pulled TestContextImpl  WorkerCommandRequestProcessor and WorkerSocketProcessor out of MemberWorker. * Hid thread of PerformanceMonitor within class. Renamed PerformanceMonitor to WorkerPerformanceMonitor. WorkerPerformanceMonitor is now lazily started at first run command and stopped after run phase. So performance.txt files don't contain empty data from warmup and verify phases anymore. Prevented creation of files for tests without performance monitoring.,SAR
cleanup  toStrings  hashcodes...,SAR
Better logging and some clean up in SeqRes2AtomAligner,SAR
Create tables and clean up code,SAR
Small work on IMAP over HTTP Proxy. Need to clean up code and comments.,SAR
ROO-2337: Post 1.1.3.RELEASE code refactor and clean up - simplified accesing Identifier attributes,SAR
minor code improvements,SAR
more terminology cleanup,SAR
Cleanup: fixed some warnings.,SAR
ROO-2337: Post 1.1.3.RELEASE code refactor and clean up - opened up type location and removed duplicate code from GwtOperationsImpl,SAR
more API cleanup (mostly partition types),SAR
Initial work on a remoting based EJB receiver,nonSAR
[jira] [HBASE-5744] Thrift server metrics should be long instead of int,nonSAR
RESOLVED - bug 243575: [xslt][editor] Content Assistance for Call Templates https://bugs.eclipse.org/bugs/show_bug.cgi?id=243575,nonSAR
Integrated Jetty+Jersey,nonSAR
Android: If not licensed  pop up dialog if less than 100 credits left.,nonSAR
Trocado bloco para não obrigatório de acordo com o a documentação,nonSAR
More on entity model,nonSAR
call instruction now executing calls through existing call infra,nonSAR
vishnu  amir | #121 | throwing exception rather than silently failing,nonSAR
allow components to check whether they are in an event loop,nonSAR
Updated tests for mixing with 2013 test data.,nonSAR
contextupdates are now smartlines,nonSAR
integrations for matlab OMS,nonSAR
Rebase NewLTTngProjectWizard on TMF,nonSAR
Enable toggling of debug print statements using DEBUG flag.,nonSAR
[JENKINS-21576] NPE NullPointerException in DiskUsagePlugin,nonSAR
Done at last for now...,nonSAR
defect 15090,nonSAR
verifying user input,nonSAR
Don't throw a ParseException when the lookahead parser produces a warning.,nonSAR
AVRO-50.  Implement JSON data codec in Java.  Contributed by Thiruvalluvan M.G. and cutting.,nonSAR
[NGRINDER-69]  Integration test,nonSAR
Support for @ResourceFilters.,nonSAR
Give an option to repeat alert notifications (#3536),nonSAR
Disable more flappers,nonSAR
CAY-1882 Porting to OSGi environment,nonSAR
Implement cascading functionality for triggers,nonSAR
Project cleaning and re-organizing,nonSAR
more progress on new maven indexer version,nonSAR
in operator (unoptimized)  (very) preliminary implementation of scan,nonSAR
Optimise glEnable/DisableVertexAttribArray,nonSAR
#14 - Shapes and weight in the affinity matrix,nonSAR
Closes #393: Pass spark context as argument in Input Citation/Document Readers,nonSAR
Reports now support arbitrary tags  not just stories and features.,nonSAR
Bugzilla 196757,nonSAR
FrameworkField TODO deletion,nonSAR
updates to discovery client,nonSAR
[NGRINDER-9] Finish the system framework and develop script management module,nonSAR
allow multiple collections,nonSAR
Auto configuration of AgiScripts,nonSAR
SONAR-8192 set root flag in UserIdentityAuthenticator,nonSAR
Dropping messages from self with DONT_LOOPBACK set from table in NAKACK2 and NAKACK (https://issues.jboss.org/browse/JGRP-1823),nonSAR
generated charts for internal and external evaluator comparison,nonSAR
Bug 94726    [osgi] ensure osgi packages follow eclipse API rules,nonSAR
Migrate FOREACH_VARIABLE,nonSAR
Give command handlers consistent names.,nonSAR
Mavenize Action_Bar,nonSAR
releng: Make use of Tycho POM-less functionality,nonSAR
Comment-out failing test.  See bug #1618.,nonSAR
Update Automounter to again support mounting expanded and update the URLStreamFactory call in VFS to place org.jboss.vfs.protocol last,nonSAR
core: cleanup in RemoveVmCommand class,SAR
cleanup the protocol client API,SAR
Clean up AbstractClientTest,SAR
New and changed icons  work on menus  perspective  startup configuration and code cleanup.,SAR
114544: [clean up] clean up does not convert static accesses as promised,SAR
keep a boolean dirty flag instead of the doc contents + misc cleanup,SAR
ROO-2745: Post 1.2.0.M1 code refactor and clean up - made MonitoringRequestEditor typesafe  fixed trivial bug with parsing blank values  wrote unit test for setAsText method,SAR
More cleanup. I think *all* costly reflection is now done only once per-class type (per mapper),SAR
Documentation and cleanup of code for new button bar date range editor.,SAR
some more cleanup and refactoring,SAR
cleanup and splitting out logic,SAR
Add in a base abstract plugin object so we can skip hooks we dont need to muck with in a plugin  also clean up imports,SAR
replace SimpleDaemon.cleanup with onStart/onStop,SAR
HADOOP-2357 Compaction cleanup; less deleting + prevent possible file leaks,SAR
Initial conversion of all Codex implementations. Various cleanups.,SAR
[246110] XPath UI plugin clean up.,SAR
SONAR-9802 Fix quality flaws,SAR
Bug 188864 Cleanup CodeFormatterUtil,SAR
cleanup failed 'Task<A  B>' implementation,SAR
BOOKKEEPER-457: Create a format command for Hedwig to cleanup its metadata. (sijie via ivank),SAR
API cleanup: removed bind(),SAR
Clean up of ES6 versions of compute escaped and live variable analysis. Both of them only take in a function scope.,SAR
Cleanup of partition.impl package.,SAR
Deck editor. Simplify code,SAR
"Plugin Manager: massive cleanup regarding ""PluginData""",SAR
misc todos and cleanups,SAR
Cleanup / format.,SAR
More refactoring to clean up the clustering display examples,SAR
cleanup for publishing events,SAR
Cosmetic cleanup,SAR
Clean up meta processing.,SAR
delete test and clean up units,SAR
various minor cleanup; minor bug fixes; updating caliper to latest release,SAR
Remove dependency to com.sun.jersey.core.impl.provider.xml.LazySingletonContextProvider,SAR
Add MSYS2 support for managed build. A few Qt cleanups on Windows.,SAR
Minor cleanup of mini-cluster code/tests,SAR
"Starting to move from ""optimization phase"" to ""fixing bugs phase"". Done some general  cleanup  a few more optimization changes and a lot of bug fixes. Here is a summary  of the changes:",SAR
Avoid creating too much custom subclasses for proposals + cleanup,SAR
ROO-2745: Post 1.2.0.M1 code refactor and clean up - deprecated static method MemberFindingUtils#getMethod(MemberDetails  JavaSymbolName  List<JavaType>) in favour of instance method,SAR
Atlas-analytics: Clean up of factory/builder classes for acquiring RServices to allow extra validation of the R environment (local/remote/biocep) prior to startup.  Added tescases to double check all this code  seems to be working but DirectJNI.getInstance() call fails with an unrecoverable error if R isn't installed/env properties are missing.  Also tweaked archetype to insert a default R environment file.,SAR
Re-code and clean up,SAR
[PLAT-3306]  [PLAT-3309] still some clean up to do,SAR
Cleanup and refactoring for consistent usage of ArrayView in AST.,SAR
Teiid 773 - cleanup and refactoring so that the assumption is there will be 2 datasources required in order to run the test.    ,SAR
More checkstyle cleanup,SAR
"Initiated as a fix for stack overflow in BugGroup.equals(). A long needed cleanup of ""priority to bug rank"" refactoring in 2.0.0. Cleaner UI separation of confidence vs rank. Different icons for rank and confidence  consistent icons for annotations in editor ruler and bug elements in bug explorer.",SAR
cleanup quality notifications test,SAR
clean up opcode stack for some weird cases,SAR
Enable some ignored tests and clean up some related bits,SAR
clean up and refactor,SAR
Cleaned up import code some.,nonSAR
HBASE-8877 Reentrant row locks (Dave Latham),nonSAR
Closes #405; JSON query for !web.,nonSAR
[276825] - outstanding patch attached,nonSAR
JBIDE-9910 Proposal info for message bundles in code completion for EL,nonSAR
HBASE-17374 ZKPermissionWatcher crashed when grant after region close (Liu Junhong),nonSAR
Results handing now common to all 3 test classes.,nonSAR
draft version issue 17,nonSAR
Print TX values in Wallet.toString(),nonSAR
[DROOLS-599] kjar archertype,nonSAR
WELD-1329 Make InjectionPoint injectable into observer methods,nonSAR
Handle unicodes and radix better in parseInt,nonSAR
svg based shapes.xml,nonSAR
JBActor no longer subclasses JLPCActor.,nonSAR
Bug 302582 - [planner] P2 does not pick up higher version of already installed plug-in from dropins,nonSAR
Start of app framework,nonSAR
Updated new configuration loading mechanism,nonSAR
Timer Boundary Events must stop when end date is reached,nonSAR
Adaptation du modele au nouveau script d'import + Utilisation unique de Jongo,nonSAR
consolidation of all operation signatures,nonSAR
final part of new structure,nonSAR
Migrated AS component to use Red Deer.,nonSAR
#SB-335: Implement deletion of versions for metadata,nonSAR
Implement fare breakdown,nonSAR
modifications to do with format types. Format choose on new rule wizard.,nonSAR
Stub tests for 8.3  make basic context abstract,nonSAR
Generalize the FakeReader code.,nonSAR
JBIDE-7121 - updating launch config UI to more fit user expectations,nonSAR
Updated views. Implemented musicbrainz api limit for get requests. Started musicbrainz api tests.,nonSAR
dirty implement task 11 score strike with strike followed,nonSAR
Tidy def breakpoint setting,nonSAR
More PC names,nonSAR
OOZIE-2273 MiniOozie does not work outside of Oozie (rkanter),nonSAR
[DROOLS-1497] implement RuleEventListener (#284),nonSAR
done read flow,nonSAR
overdue: update tests to new conventions,nonSAR
Dodano aplikacj? android,nonSAR
Use Guava TypeToken instead of Guice TypeLiteral,nonSAR
updates in preparation for reviews,nonSAR
TaskRunner implemented,nonSAR
tests same name,nonSAR
new method to copyMessages,nonSAR
HBASE-1551 HBase should manage multiple node ZooKeeper quorum,nonSAR
servicio para clasificacion,nonSAR
Make Runner subclassable and Arguments configurable,nonSAR
Support transitive importing of bundles :),nonSAR
basic search working from the wiki page,nonSAR
SONAR-9616 Load Branch settings in CE,nonSAR
HBASE-840 More options on the row query in REST interface,nonSAR
OGM-891 Polishing,nonSAR
LoanCalculationTest cleanup and turning back on tests which now pass.,SAR
Refactoring and cleanup.,SAR
Some misc formatting and cleanup,SAR
Documentation cleanup.,SAR
fix: issue 1  random crashes when removing columns change: moved popup menus code to PlaylistTable  code cleanup,SAR
Test cleanup :),SAR
http://bugs.sakaiproject.org/jira/browse/SAK-8294 Switching to the new forms helper for Portfolio property forms. Also some cleanup on texts and moving them into bundles.,SAR
Misc cleanup,SAR
engine: Backend bean clean up,SAR
Totally rewrite the FreeEMS binary decoder  ready for file parsing and integration of all types  not just current type. Add OLV Line Count variable to all logs. Remove old hack for LA decoder. Clean up source that I touched a lot.,SAR
SOC-899: Upgrade to GateIn-3.1.0-CR01 (Fix build failed  add Clock missing gadget  cleanup  refactoring),SAR
cleanup method for filter,SAR
Cleanup and refactor notifd (code formatting  use Java 5 generics and for loops  use dependency injection in BroadcastEventProcessor  add test to ensure that regexp in BroadcastEventProcessor compiles correctly).  brozow will review,SAR
More sonar cleanup,SAR
Refactoring and style cleanups for PolymerPass to make things more manageable. ------------- Created by MOE: https://github.com/google/moe MOE_MIGRATED_REVID=115406177,SAR
updated deployment-descriptor  cleanup,SAR
Test cleanup: replaced corner_cases with extra_features,SAR
Bug 330974: Clean up non-stop runControl services.,SAR
More Task cmdline fun + JDBCTest fun + cleanup,SAR
added CustomDirectoryProvider in Directory chooser module  added Desktop Neo4j module responsible for menu registration as well as Neo4j custom directory  some cleanup,SAR
Remove static Spring Context and LAZY context holder + come cleanup.,SAR
RootFolder: cleanup + deprecate,SAR
Another Zell Depot patch: - refactoring query construction; - modified collection lookup to first look up the matching primary keys  then check the cache for hits then look up the remainder from the database; - other small renamery and cleanup.,SAR
Cloner - flesh out the prototype: clean up,SAR
further clean up and refactoring of content assistance.,SAR
jetty-9 cleanups and fixes after merge,SAR
HDFS-8751. Remove setBlocks API from INodeFile and misc code cleanup. Contributed by Zhe Zhang,SAR
Some Cleanup for the tabs.,SAR
XWIKI-4166: API refactoring/cleanup for the Rendering module,SAR
Cleanups.  For example  enumification of AccountState.,SAR
Refactor issue search stack in order to remove dependency with SearchRequestHandler,SAR
Some misc. clean up.,SAR
improve(engine): code clean up,SAR
introduce beginning of atomizer API and cleanup code,SAR
Minor refactoring and cleanup.,SAR
"JSEC-39  JSEC-44 - Began extensive clean up to consolidate Filter and Interceptor behavior in a generic Web support hierarchy.  Removed WebUtils as respective util methods are now more ""OO"" in proper abstract classes.  Removed ThreadUtils by consolidating these methods in ThreadContext (api was previously too noisy w/ little benefit).",SAR
More work on partition cleanup,SAR
Merged instance cleanup  offloaded process undeployment  cron-based runtime data cleanup,SAR
  *  Added support for a GpioController.shutdown() method to cleanup terminate all Pi4J threads and executors.      https://github.com/Pi4J/pi4j/issues/9   *  Added support for a user-definable ExecutorServiceFactory to allow user program to provide the implementation      for executor service instances and managed thread pools.        https://github.com/Pi4J/pi4j/issues/10   *  Fixed 'java.util.concurrent.RejectedExecutionException' issue where there were not       enough default thread in the pool for concurrent tasks.      https://github.com/Pi4J/pi4j/issues/31   *  Fixed issue where SerialDataMonitorThread was not shutting down on program exit.      https://github.com/Pi4J/pi4j/issues/33   *  Fixed issue where hard-float ABI was not detected properly when using Oracle JDK 8 early access edition.      https://github.com/Pi4J/pi4j/issues/26,SAR
further cleanup of operation templates,SAR
HSEARCH-436 Code cleanup,SAR
Cleanup merge op to better handle cherry-pick  error conditions,SAR
Plugin Manager: clean up utilities.Downloader,SAR
[1.8] Further cleanups during review of deep encoding of type annotations,SAR
1. Consider that document entry class code is required in ITI-63 requests 2. Small code cleanup in XDS data model,SAR
more tests and some cleanup for variable and function lookup,SAR
Cleanup of iso and generic metadata code,SAR
Cleanup configuration objects.  Use complex types where appropriate (proxy list  advertise address  excluded contexts  etc.).  Avoids unnecessary string translation in AS7. Cleanup poms.,SAR
cleanups for #1581 ,SAR
Cleanup of SpringPropertyProxy and JavaDoc throughout.,SAR
Solves also [TACHYON-1096],nonSAR
Réorganisation des paquetages,nonSAR
solve concurrency issues,nonSAR
only care about orphaned pseudo-FluxtreamCapture channels,nonSAR
SONARIDE-338 Make it possible to configure the marker severity associated to Sonar violations,nonSAR
Integrate Sven updates,nonSAR
*** empty log message ***,nonSAR
SONAR-5389 New dependency API,nonSAR
HTML-547 - Support for calling arbitrary javascript depending on the selected value of an obs,nonSAR
Proactive rollback pruning - in progress,nonSAR
integ tests now passing,nonSAR
IconLabels: Better label rendering of text when the icon has focus. ,nonSAR
Engine: KVM v2v - no need to ask for ovf for KVM vms,nonSAR
Basic structure of @Load process now in place.,nonSAR
KS-1135 Watch my Topics and replies options,nonSAR
srm: tidy up SRM CopyRequest and CopyFileRequest classes,nonSAR
No longer need to clear the module cache manually,nonSAR
Single tabs can be shown and updated during runtime,nonSAR
Make item displays load later.,nonSAR
