Commit message,Class
[NGRINDER 701] Make monitoring service clean,push down
add WebDAV plugin changes,push down
Katta|000|Removed I prefix for interfaces  not a java convention,push down
refactor  git svn id: http://svn.jetbrains.org/idea/Trunk/clojure plugin@22998 59f64563 22e8 0310 8d2c 98a15e1539f2,push down
support nested list and longs to eval with pipeline / add binary eval commands to pipeline  * apply nested list and longs to eval/evalsha with pipeline * add binary eval/evalsha commands to pipeline * define interfaces to have (Binary) eval commands ** BinaryScriptingCommandsPipeline ** ScriptingCommandsPipeline * add unit tests for binary eval/evalsha with pipeline  * fix some warnings from ScriptingCommandsTest,push down
Move clustered tests to ClusteredEventBusTestBase,push down
A lot of changes to events and commands to contain the transaction identifier. Now the saga do their work,push down
removing support for $add and $mod,push down
Merge BufferManager into InputInterceptorManager.  They were both singletons and heavily used similar code and are never supposed to be split.  Make BufferManager a top level type and move its activate() method to InputInterceptorManager.,push down
Some refactoring of slack notification services,push down
changes to shift functions to Personal Service,push down
removed generic from VComponent,push down
adding a few new vocabulary files.  mostly though  fleshing out more of the query builder stuff  various fixes and refactors such that it seems to work reliably now.  also adding a few more utility functions to the core utils bits that i need for various other projects,push down
[issue:2446] Abstrahierung des CreateSearchGeometryListener fuer allgemeine geom. Suche,push down
Refactoring + MATSim integration,push down
* refactor CacheKey   * make CacheStorage generic * add SimpleCacheKey,push down
Rename Storage to StorageDisk  introduce Storage interface,push down
refactoring: move field refLabels from MapObject to Polyline  The field is only used in Polyline  so we waste its memory in class Point. There is also no need for a public getter now.  git svn id: http://svn.mkgmap.org.uk/mkgmap/trunk@3880 25d90789 57f7 4ee0 8453 03a3dfeeeb22,push down
pipeline stuff moved to separate repository,push down
+properties column now highlights non default values (still a bit buggy) +internals: new visitor pattern for manipulating all selections +able to disable rules from the violation list +grouped rules show all unique priority values +revised filter column icons +revised plugin.xml to export code for other plugins +new opening Rule panel for Rule creation wizard  git svn id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@7109 51baf565 9d33 0410 a72c fc3788e3496d,push down
Cleaned up 2nd order collector  added cited by and the RAM only cites query implementation,push down
OPMStructuralLinks are now displayed using manhattan routers  and with a special figure so that the router can be changed more easily. Closes  137,push down
Various pagination fixes / Fix fixed positioning,push down
Add Vault support... changed EconomyInterface to actually be a interface rather then abstract class... Removed economy system config option  Residence now will auto scan for economy systems on run  prefering Vault if found... update version number to 2.5...,push down
remove non filled bar chart style  rename some methods,push down
refactored several programs related to template builder and added reflection based beans template builder,push down
Remove sync check in the local listeners (postponed to next Cellar release)   git svn id: https://svn.apache.org/repos/asf/karaf/cellar/trunk@1413869 13f79535 47bb 0310 9956 ffa450edef68,push down
New Preference panel updates: revised rule columns  new compact colour coded regex filter column. Reworked property tab resizing. Refactored editors into separate package.  git svn id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@6791 51baf565 9d33 0410 a72c fc3788e3496d,push down
new DynamicVariable. Remove extra copy(),push down
Moved regenerate and made it static,push down
fixed up options,push down
"Refactoring AST for """"delegation name pair"""" payload elems.  Added Scribble specific """"delegation payload types"""". ",push down
moved more rendering code out of the layouts  Issue number: Obtained from: Submitted by: Reviewed by:,push down
[jvstm lf] Create RemoteWriteSet and deal with remote commits. Several fixes. Todo: reload body only,push down
cleaned up TreeContextBuilder  got random forest  and random forest builder implemented,push down
Move SharedLogLogic specific getCheckedOperations from superclass  move operation resolving to AbstractLogLogic,push down
Update creation of ResultSet proxy    Use factory(`ResultSetProxyLogicFactory`) to create logic for resultset proxy   Rename existing proxy logic to `RepeatableReadResultSetProxyLogic`   Add `SimpleResultSetProxyLogic`   Add `ProxyConfig` class to represent all proxy related configurations     (datasource name  listeners  proxy factory  connection id manager)   `ProxyDataSourceBuilder proxyResultSet` takes `ResultSetProxyLogicFactory`,push down
PR: MASSEMBLY 88  MASSEMBLY 14  Fixed MASSEMBLY 14 by introducing a new assembly element <moduleSet> which works like a <dependencySet>.  I deleted unused methods/parameter and need not deprecate them bec they have not been released yet.  Added some test harness classes for testing the processing of <dependencySet>.   git svn id: https://svn.apache.org/repos/asf/maven/plugins/trunk@399640 13f79535 47bb 0310 9956 ffa450edef68,push down
Fix for actions being run more than once when more than one term in an OR matches.  Also the related bug  where more than one element is created with a  continue  under the same conditions.  This is a moderately extensive fix  so watch out for regressions.  git svn id: http://svn.mkgmap.org.uk/mkgmap/trunk@1564 25d90789 57f7 4ee0 8453 03a3dfeeeb22,push down
Workings on Permissions  * Extracted an interface from PermissionProvider to allow multiple and eventually plugin level exchangable permission provider implementations  * refined permission lookup again so hasPath will take into account asterisks  which it wasn t doing  possibly causing derplings  * Rewrote the addPath algo to be a bit more effective,push down
Compiler options can now be specified for JDK 8 or JDK 6/7 or lower.  After this was finalized I realize that we might consider moving entirely to String based options  instead of inferring the options from the provided enum. This setup does have the benefit of throwing exceptions when options are not present.,push down
Refactor CustomObjects and Resources  There are now CustomObjects  and all BO2 are a CustomObject. UseWorld and UseBiome are also CustomObjects. Even all trees are now a CustomObject.  All resources now inherit Resource. All settings don t have to be stored in a generic Resource object  but they are stored in the resource itself. This allow for more flexibility.  Plugin developers can now add their own CustomObjects and Resources.,push down
Removed the to much specialized methods sendTo* from the WebSocketServer.java. Users can implement such behavior them self easily.,push down
FACES 1385 Refactor icefaces3 chat portlet to make it look more like the Liferay chat portlet,push down
Fixed unit tests failure,push down
First pass at major config refactoring,push down
Make object spawning a little bit more logical  UseWorld and UseBiome now also pick one object to spawn when used in the Tree resource.  Removed customObject.spawn(LocalWorld world  Random random  int x  int z) as it wasn t used anywhere besides for the BO2 and BO3 internals.,push down
Refactoring protocol names as global/local.,push down
reimplementing remotelauncher to fix remoting issues,push down
adds more tests for the retrieval tool   adds the option to specify a store ID   adds number of attempts to the output file   various other small fixes/refactorings  git svn id: https://svn.duraspace.org/duracloud/trunk@191 1005ed41 97cd 4a8f 848c be5b5fe45bcb,push down
improved visual representation of spec elements and their spec relations,push down
RF samples refactor,push down
ARTIF 627 converted SrampToJcrSql2QueryVisitor into a service  created ModeShapeQueryVisitor using the JCR/MS query factory,push down
Remove module related options from push/pull goals,push down
Refactoring the AffinityMatrixCreator to be an interface and create a new SimilarityFunction interface.  Additionally  any class using the WorkQueue now all use the same singleton WorkQueue  as opposed to their own.     The two affinity matrix edge selection methods are now different     implementations of AffinityMatrixCreator.     Each AffinityMatrixCreator takes in two SimilarityFunctions  one for     selecting edges and one for weighting edges.     Any classes using AffinityMatrixCreator have been updated to use the     interface and take in a pre constructed AffinityMatrixCreator as an argument     The LPP based mains have been simplified to create AffinityMatrixCreators     Every similarity method in Similarity has a corresponding SimilarityFunction     The kernel functions from AffinityMatrixCreator also have a corresponding     SimilarityFunction     A bug fix in HashBiMap is fixed that caused infinite puts     Minor spacing or javadoc fixes as needed     WorkQueue is now a singleton class.  Any threaded classes using the queue     now access the same queue and submit runnable s to it so that no job queues     are conflicting.     GenericMain sets the initial size of the queue based on the  t option,push down
Tweaked how the bill cache stores and evicts elements. Reworked the elastic bill search layer,push down
Changed GroupRequest to use CompletableFuture (https://issues.jboss.org/browse/JGRP 1620)   Removed GroupRequest.setAnycasting() as this is already present in the RequestOptions instance passed to GroupRequest   Async unicast RPCs (with or without future) don t lead to the creation of a UnicastRequest  but are sent directly (https://issues.jboss.org/browse/JGRP 1620)   If RPC is async  don t create a GroupRequest instance   Removed NullFuture   Replaced explicit Message in MessageDispatcher.sendMessage()/castMessage() calls with Buffer (https://issues.jboss.org/browse/JGRP 1620)   UnicastRequest.receiveResponse() should not consult RspFilter   Replaced org.jgroups.TimeoutException with java.util.concurrent.TimeoutException   Changed accessors in RequestOptions   UnicastRequest now uses CompletableFuture   Changed RspList to subclass HashMap (saves 4 bytes  plus fewer methods)   UnicastRequest: get() on future removes request from correlator s table   Calls to an empty destination set now always return an empty RspList,push down
OPEN   task 79: Improve Object  Process and State figures  https://github.com/vainolo/Object Process Programming/issues/issue/79  Figures which have a name now implement the OPMNamedElementFigure interface  and it is used in all operations (refresh  direct edit  etc).  Removed most functionality from OPMThingEditPart  passed it on to the children. Will later unify if needed.,push down
Move group communication down to jvstm ispn only    This commit complements cc88fe2  which first added support for group   communication in all JVSTM based backends.  It is considered best for now to   keep this backend specific  so  in this commit  we move such functionality   to the only backend that currently extends jvstm common: jvsmt ispn.,push down
Created mini spi for plugable testing of annotations packages Added spring annotation test harness which can be plugged in for testing,push down
Refactored the css package to allow a clean separation from the core.,push down
SC QCADOO 394   early detection for hooks inconsistency; extracted view hooks class hierarchy to improve type safety; remove unnecessary ComponentCustomEvent class,push down
Made loggly reporting extendable,push down
Fix memory leak in color cache / Push CalculatedStyle field down to those derived values which need it and remove it from the others / Remove InheritedLength class (which originally resulted in (my) misinterpretation of the spec),push down
A bit of work on the symbol table   class names are now recorded in the GlobalScope.  Come to think of it  they should probably be recorded in SourceFileScope or some such interim layer instead to allow for private inner classes.  At any rate  that s where they are for now.  I also pushed some stuff down from AbstractScope into LocalScope where it seemed to fit better.  Removed a useless unit test  added some good ones.  Generally  making progress towards fixing the  unused private field false positive when inner class private field is referenced from enclosing class    git svn id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@2751 51baf565 9d33 0410 a72c fc3788e3496d,push down
now we can introduce the unresolved stop event,push down
Restored ability add new variables for XPath rules  the dialog is raw but will be tweaked. Need to modify the Rule interface in PMD property to be able to drop them...upcoming.  git svn id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@6885 51baf565 9d33 0410 a72c fc3788e3496d,push down
simplification of sharding,push down
Trying to fix bug that is not showing locally,push down
FACES 1358 Develop JSF1 < > JSF2 compatibility layer (Moved JSF 2 related method to CompatImpl),push down
"Refactored calculations to use Interval instead of ReportingPeriod  Motivation: Interval is the concrete interval with a start and an end date. Any calculation is done against a concrete interval. The ReportingPeriod defines how to calculate an interval (e.g. """"last year"""") and might or might not be relative to the current date.  Issue:  1103 ",push down
Prepared the base for distributed particle boundaries creation.,push down
Ticket  810 Batch Histogram WIP  Refactor to produce batch histograms for non tau parameters also  driven by current  Fitted Images  dropdown selection.,push down
Added distortion experiments (and refactored existing parts from before two level matrices),push down
Starting to refactor to merge Unsafe based compressor in mainline,push down
Refactor extract class PortInput. Add getPort() accessor. Extend tests.,push down
Added callgraph classes lots of bugfixes and extendsions for struct and invokes,push down
fixed  367865,push down
Major refactoring of crs package.,push down
Fix biome rendering,push down
Improve Resources Management,push down
added push down predicates to the core API and supporting classes for those graph database that don t support this notion. the Vertex API has changed.,push down
minor message handling cleanup,push down
ResourceFile  DataFile  ModulesFile created from the code at ZCalcInput  now ZCalcInput depends on them. ZCalcInput is only an interface now  implemented by FileZCalcInput. Tests and results and all related stuff has been moved to ztools core.  git svn id: https://bg.upf.edu/svn/gitools/trunk@21 1b512f91 3386 4a98 81e7 b8836ddf8916,push down
[SUREFIRE 592] More refactoring and hopefully fix build on sonatype grid  git svn id: https://svn.apache.org/repos/asf/maven/surefire/trunk@945183 13f79535 47bb 0310 9956 ffa450edef68,push down
Extended the code in the iconio package   Added read support for new style icons with embedded pngs   Added write support to ICOFile  in most cases the output matches the input 100%   I/O now done with LGM s StreamDecoder/Encoder   GmFile now stores which version it represents   At the moment  this is only used to determine whether the game icon needs modifying   If game version < 8 when it is to be written  icon is reduced to a single image with size and colour depth <  32x32 @ 32bpp  GmFileReader was fixed so that GM8 files with more than one resource of a given type load correctly   Inflater finished in wrong scope   ver was reused and hence was tested before it was assigned the value 800 again  Added StreamDecoder and separated GmStreamDecoder from it   StreamDecoder subclasses InputStream for convenience   Changed the system for inflating    Rather than spawning a new GmStreamDecoder  the current one simply changes state.    When entering inflater mode  the current file position is recorded and then reset to 0. This allows file position to be displayed as <position of zlib block>[<position in inflated data>] for easier debugging. Ending the inflater restores the original file position.   read(byte[] int int) now guarantees the requested number of bytes will be read unless EOF is reached   BufferedInputStream guarantees this but InflaterInputStream does not  StreamEncoder now subclasses OutputStream for convenience  git svn id: https://lateralgm.svn.sourceforge.net/svnroot/lateralgm/LateralGM/trunk@390 8f422083 7f27 0410 bc82 93e204be8cd2,push down
Create backend jvstm datagrid  This backend adds support for running JVSTM on top of a (pluggable) data grid.  It also includes an implementation for Infinispan.  E.g to use the Infinispan data grid one should provide the following configuration:      config.class pt.ist.fenixframework.backend.jvstm.datagrid.infinispan.DataGridConfig     dataGridClassName pt.ist.fenixframework.backend.jvstm.datagrid.infinispan.InfinispanDataGrid  And optionally:      dataGridIspnConfigFile <the ispn config file>,push down
Refactoring task/command stuff.,push down
Part way through tree implementation. Some refactoring.,push down
Fix for https://bugs.eclipse.org/bugs/show_bug.cgi?id 327919,push down
refactored Backward to ChangeAction,push down
renamed XClassCreator to DefaultXClassCreator,push down
General improvements: attempt at FuzzyTree64.java,push down
ARQ 1797: Graphene screenshooter altered to comply with changes in upstream issue    now lifecycle observer used from upstream reporter project   registry for screenshooter interceptors introduced   ftest for screenshooter added,push down
refactor JOGLTarget as interface with JOGLTargetFixedFunction as current implementation. Prepares for JOGLTargetShader,push down
"selection  option implemented  * see vim s """":help  selection """" for details  * added String options       they need more work do be general  * added boolean option toggling       like :set ai!  * I broke some VisualModeTests as a side effect of this : /      probably because differences between real and mock classes      real thing works ; )      will fix  em later ",push down
Creating  dev  branch for in dev code,push down
Refactor BSPMaster and GroomServer  git svn id: https://svn.apache.org/repos/asf/incubator/hama/trunk@1097314 13f79535 47bb 0310 9956 ffa450edef68,push down
Move channels into database,push down
Add one more test  extract duplication,push down
Merging select changes from trunk into branch. Avoiding all work around wagon manager.   r488245:504200 512812 513942 514011    git svn id: https://svn.apache.org/repos/asf/maven/wagon/branches/wagon 1.x@515353 13f79535 47bb 0310 9956 ffa450edef68,push down
[OPEN HUDSON 6705] UCM : Implement SCM new polling logic to support rebases better A bit of refactoring + refining some edge cases (no load rule)  git svn id: https://svn.dev.java.net/svn/hudson/trunk/hudson/plugins/clearcase@31807 71c3de6d 444a 0410 be80 ed276b4c234a,push down
Refactoring to support view subclasses  Change Id: If143be2e3f1048aab6901181fa8884e8afc91cc4,push down
changed slider to checkbox in package graph view and removed it completely from cross package,push down
"tumbling towards three pass compilation: made scope structure immutable  extracted Scope interface and separated implementation into label and value scopes  [git p4: depot paths   """"//coremedia/jangaroo/"""": change   175582] ",push down
Reorganize tests to prepare for porting tokenizer_spec.rb,push down
moved the displayed calendar to the control (in preparation of more skins),push down
Fix bugs related to still using the ojbConcreteClass property to deal with inheritance in the domain model.    Projects that rely on that property and that need the old behavior (I believe that s only the Fenix web app)  should use the FenixDomainModelWithOCC class when generating the domain (change it in the dml generate.xml file).,push down
Fixing bug where stop would not work.,push down
http://yusuke.homeip.net/jira/browse/TFJ 3    Moved following methods from User.java to UserWithStatus.java: getProfileBackgroundColor()  getProfileTextColor()  getProfileLinkColor()  getProfileSidebarFillColor()  getProfileSidebarBorderColor()  getFriendsCount()  getFollowersCount()  getFavouritesCount()  getStatusesCount()    added some test cases  git svn id: http://yusuke.homeip.net/svn/twitter4j/trunk@12 117b7e0d 5933 0410 9d29 ab41bb01d86b,push down
RF view api improvments,push down
"Squashed commit of the following:  commit 7eb3668f257a359aed67ab613fedfdce59886536 Author: Bela Ban <belaban@yahoo.com> Date:   Tue Jul 19 16:09:09 2011 +0200      ns  commit 79f0c05a69dea9114ef5b788f29354147c840753 Author: Bela Ban <belaban@yahoo.com> Date:   Tue Jul 19 15:41:12 2011 +0200      Conflicts:     	src/org/jgroups/JChannel.java     	src/org/jgroups/protocols/BARRIER.java     	src/org/jgroups/util/BlockingInputStream.java     Squashed commit of the following:      commit 957fee5efe4266c37361f159b4bc12c670f9dc92     Author: Bela Ban <belaban@yahoo.com>     Date:   Tue Jul 19 14:09:11 2011 +0200          ns      commit 71956ae54cd64432d0599c7bed7ad21145031249     Author: Bela Ban <belaban@yahoo.com>     Date:   Tue Jul 19 11:55:16 2011 +0200          changed STREAMING_STATE_TRANSFER to STATE and STREAMING_STATE_TRANSFER_SOCKET to STATE_SOCK      commit 20b31aa87aad6d89b9c92704bf8a0ca34b7d5e1a     Author: Bela Ban <belaban@yahoo.com>     Date:   Tue Jul 19 11:54:50 2011 +0200          changed STREAMING_STATE_TRANSFER to STATE and STREAMING_STATE_TRANSFER_SOCKET to STATE_SOCK      commit 715e47a26a8a8423db9cba58e539b2010722a0d8     Author: Bela Ban <belaban@yahoo.com>     Date:   Tue Jul 19 11:10:11 2011 +0200          ns      commit 4e65a935117558f581e12076c81ec825d6f829ea     Author: Bela Ban <belaban@yahoo.com>     Date:   Mon Jul 18 15:22:52 2011 +0200          ns      commit 1a599bbfd6d14c9fdbad0de903171dfee32b131e     Author: Bela Ban <belaban@yahoo.com>     Date:   Mon Jul 18 14:16:21 2011 +0200          ns      commit 8306a7df063d74970528b6d84de0e0c309175ca4     Author: Bela Ban <belaban@yahoo.com>     Date:   Mon Jul 18 12:56:37 2011 +0200          ns      commit 5396570a991b0094783a9a1db8a3eb584849a8c1     Author: Bela Ban <belaban@yahoo.com>     Date:   Mon Jul 18 09:27:38 2011 +0200          removed ChannelException  ChannelClosedException  ChannelNotConnectedException      commit 2390a004c0973fb49b9c3b9a870107682c8ed9a0     Author: Bela Ban <belaban@yahoo.com>     Date:   Fri Jul 15 18:07:49 2011 +0200          replaced setState(byte[]) and byte[] getState() callback implementations with corresponding streamed versions      commit ef7416ef0845d1f3a1e8eb7d832e8dca2a3fede5     Author: Bela Ban <belaban@yahoo.com>     Date:   Fri Jul 15 17:14:48 2011 +0200          converted byte[] getState() and setState() methods to use input/output streams      commit 12a1a03c2d592d26420ceb2f79667999188236f2     Author: Bela Ban <belaban@yahoo.com>     Date:   Fri Jul 15 16:08:25 2011 +0200          ns      commit ba52a616eccdf5d82b836d5bca8d55265e2f907e     Author: Bela Ban <belaban@yahoo.com>     Date:   Thu Jul 14 17:28:40 2011 +0200          ns      commit 6a26bde7b4dadb10ffd9fd702e4531857dc6389c     Author: Bela Ban <belaban@yahoo.com>     Date:   Wed Jul 13 16:07:13 2011 +0200          removed meaningless inheritDoc      commit 4c4b97af3629b0cd06dad2245c87d47097b1fa6e     Author: Bela Ban <belaban@yahoo.com>     Date:   Wed Jul 13 14:21:39 2011 +0200          ns      commit 34baa85427a6d85cf959b99018870cde23112552     Author: Bela Ban <belaban@yahoo.com>     Date:   Wed Jul 13 14:21:14 2011 +0200          ns      commit d326ed7d72a3723354ca71a572b5a064ca09a521     Author: Bela Ban <belaban@yahoo.com>     Date:   Tue Jul 12 17:29:00 2011 +0200          changes to StateTransferTest2 to test 3 state transfer protocols      commit e552d4a331fab62fe9a5dbbcaf26f94a9e3a1ef3     Author: Bela Ban <belaban@yahoo.com>     Date:   Mon Jul 11 12:49:04 2011 +0200          added exception to all getState()/setState() callback impls      commit 0c79a8398bf2d9abdb1f8f45e74b5e298cbe5ef1     Author: Bela Ban <belaban@yahoo.com>     Date:   Mon Jul 11 11:21:04 2011 +0200          ns      commit 9997d0caf0cdd3786c3dccf53320f23754d0f63e     Author: Bela Ban <belaban@yahoo.com>     Date:   Fri Jul 8 18:44:14 2011 +0200          ns      commit c5ee72e6bc3e6c82f72e11aa9147223327ab2a90     Author: Bela Ban <belaban@yahoo.com>     Date:   Thu Jul 7 17:13:42 2011 +0200          ns      commit 28bb48d9a2ef7f26400e67d38ab4f6d12c913bb7     Author: Bela Ban <belaban@yahoo.com>     Date:   Thu Jul 7 16:46:57 2011 +0200          STREAMING_STATE_TRANSFER_SOCKET works now  more work on exception handling needed  though      commit c75aea409a46954b091ba748d43d075150e98b16     Author: Bela Ban <belaban@yahoo.com>     Date:   Wed Jul 6 18:02:11 2011 +0200          first cut of impl of STREAMING_STATE_TRANSFER_SOCKET works. Still to be done: exception handling (client or server crashes)      commit 9f5f6ed78a4eb53bb666f62dd5f5871fd8cd0ea9     Author: Bela Ban <belaban@yahoo.com>     Date:   Wed Jul 6 12:27:38 2011 +0200          added 2 new tests      commit 4bef4124ce25f32d4aa47ddefe9ead1e8f3f79a9     Author: Bela Ban <belaban@yahoo.com>     Date:   Wed Jul 6 11:35:13 2011 +0200          first cut of JGRP 619: streaming with the default transport (STREAMING_STATE_TRANSFER) works now. On to STREAMING_STATE_TRANSFER_SOCKET !      commit 7e654625ed846dbb37004a59f8b2a3f9cfc55ccf     Author: Bela Ban <belaban@yahoo.com>     Date:   Tue Jul 5 14:36:22 2011 +0200          exposing  suspended  as JMX attr      commit 83ce1625b199c160eee54d02bb37f2206372720a     Author: Bela Ban <belaban@yahoo.com>     Date:   Mon Jul 4 08:59:32 2011 +0200          made openBarrier() public and managed op      commit 4f3fab98698167161feb83b0ab16050843ff9714     Author: Bela Ban <belaban@yahoo.com>     Date:   Fri Jul 1 08:16:52 2011 +0200          cherry picked change to BARRIER (https://issues.jboss.org/browse/JGRP 1341) from master      commit ae360411aeaf019c37ed4081c5e6fd4bc29cea12     Author: Bela Ban <belaban@yahoo.com>     Date:   Thu Jun 30 09:37:50 2011 +0200          cherry picked addition of BlockingInputStream and unit test and change to CoordGmsImpl (from master)      commit 90698f5782669cef2b2af8d274d8e1a7d8cb8b12     Author: Bela Ban <belaban@yahoo.com>     Date:   Tue Jun 21 08:27:41 2011 +0200          changed loopback """"false"""" in tcp.xml      commit 5466fd495319c99edd632217bbc74b51779ed38b     Author: Bela Ban <belaban@yahoo.com>     Date:   Mon Jun 20 17:24:43 2011 +0200          First shot at StateTransferTest2  Merge of JGRP 619.merge (which was merged from JGRP 619) to master ",push down
Added GeoRecord and refactored external type package after well known encoder / decoder pattern.,push down
Introduced ParseSettings for tag and attribute name case options.,push down
Merge latest luna changes,push down
Unit tests for ant Epox nodes towards  4  and related fixes.,push down
remove AbstractMessage,push down
db version 3 change set,push down
A bug fix which caused improper termination fixed. DataSourceComponents do not anymore need to have schema information   all of these are moved to SQL generator part.,push down
Added support to keep cursors across multiple captures;   API cleanup (mostly in the tools);   moved properties to (anonymous) project.  ToDo:   somehow tools are getting incorrect parent frames (null). This causes their properties to be destroyed.,push down
Our own Keystone redux  Reworked to eliminate some of the questionable ideas from Keystone. Keystone doesn t keep a directory of endpoints Client certs used for services Fixed separation so that PlatformLayer itself doesn t need the auth DB,push down
project global refactoring,push down
Refactor HDMap configuration   add shaders  perspectives,push down
Refactored MPST/ExplicitEndpoints  and updated demos.,push down
Moved external type record namespace into encoder/decoder config,push down
"Added support for JDBC3.  The driver will now build under JDBC3 (i.e. Java 1.4). This concludes my changes that restructured the code to support JDBC3. The jdbc unit tests were also resturctured to allow different tests between jdbc2 and jdbc3  although currently make check (aka ant test) for JDBC3 just runs the JDBC2 tests.  Of special note the largeobject/PGblob and PGclob classes have been moved under the jdbc2/jdbc3 specific directories as they now differ by jdbc version.  Also note that this checkin removes the PostgresqlDataSource and files in the xa directory.  A recent checkin has added new datasource support that replaces the functionality provided by these classes.   Modified Files:  	jdbc/build.xml  	jdbc/org/postgresql/jdbc1/AbstractJdbc1DatabaseMetaData.java  	jdbc/org/postgresql/jdbc1/AbstractJdbc1ResultSet.java  	jdbc/org/postgresql/jdbc1/AbstractJdbc1ResultSetMetaData.java  	jdbc/org/postgresql/jdbc1/AbstractJdbc1Statement.java  	jdbc/org/postgresql/jdbc2/AbstractJdbc2Connection.java  	jdbc/org/postgresql/jdbc2/AbstractJdbc2DatabaseMetaData.java  	jdbc/org/postgresql/jdbc2/AbstractJdbc2ResultSet.java  	jdbc/org/postgresql/jdbc2/AbstractJdbc2ResultSetMetaData.java  	jdbc/org/postgresql/jdbc2/AbstractJdbc2Statement.java  	jdbc/org/postgresql/jdbc2/Array.java  	jdbc/org/postgresql/jdbc2/Jdbc2CallableStatement.java  	jdbc/org/postgresql/jdbc2/Jdbc2Connection.java  	jdbc/org/postgresql/jdbc2/Jdbc2DatabaseMetaData.java  	jdbc/org/postgresql/jdbc2/Jdbc2PreparedStatement.java  	jdbc/org/postgresql/jdbc2/Jdbc2ResultSet.java  	jdbc/org/postgresql/jdbc2/Jdbc2ResultSetMetaData.java  	jdbc/org/postgresql/jdbc2/Jdbc2Statement.java  	jdbc/org/postgresql/test/jdbc2/BatchExecuteTest.java  	jdbc/org/postgresql/test/jdbc2/BlobTest.java  	jdbc/org/postgresql/test/jdbc2/CallableStmtTest.java  	jdbc/org/postgresql/test/jdbc2/ConnectionTest.java  	jdbc/org/postgresql/test/jdbc2/DatabaseMetaDataTest.java  	jdbc/org/postgresql/test/jdbc2/DateTest.java  	jdbc/org/postgresql/test/jdbc2/DriverTest.java  	jdbc/org/postgresql/test/jdbc2/JBuilderTest.java  	jdbc/org/postgresql/test/jdbc2/MiscTest.java  	jdbc/org/postgresql/test/jdbc2/ResultSetTest.java  	jdbc/org/postgresql/test/jdbc2/TimeTest.java  	jdbc/org/postgresql/test/jdbc2/TimestampTest.java  	jdbc/org/postgresql/test/jdbc2/UpdateableResultTest.java  Added Files:  	jdbc/org/postgresql/jdbc2/AbstractJdbc2Blob.java  	jdbc/org/postgresql/jdbc2/AbstractJdbc2Clob.java  	jdbc/org/postgresql/jdbc2/Jdbc2Blob.java  	jdbc/org/postgresql/jdbc2/Jdbc2Clob.java  	jdbc/org/postgresql/jdbc3/AbstractJdbc3Blob.java  	jdbc/org/postgresql/jdbc3/AbstractJdbc3Clob.java  	jdbc/org/postgresql/jdbc3/AbstractJdbc3Connection.java  	jdbc/org/postgresql/jdbc3/AbstractJdbc3DatabaseMetaData.java  	jdbc/org/postgresql/jdbc3/AbstractJdbc3ResultSet.java  	jdbc/org/postgresql/jdbc3/AbstractJdbc3Statement.java  	jdbc/org/postgresql/jdbc3/Jdbc3Blob.java  	jdbc/org/postgresql/jdbc3/Jdbc3CallableStatement.java  	jdbc/org/postgresql/jdbc3/Jdbc3Clob.java  	jdbc/org/postgresql/jdbc3/Jdbc3Connection.java  	jdbc/org/postgresql/jdbc3/Jdbc3DatabaseMetaData.java  	jdbc/org/postgresql/jdbc3/Jdbc3PreparedStatement.java  	jdbc/org/postgresql/jdbc3/Jdbc3ResultSet.java  	jdbc/org/postgresql/jdbc3/Jdbc3ResultSetMetaData.java  	jdbc/org/postgresql/jdbc3/Jdbc3Statement.java  	jdbc/org/postgresql/test/TestUtil.java  	jdbc/org/postgresql/test/jdbc2/Jdbc2TestSuite.java  	jdbc/org/postgresql/test/jdbc3/Jdbc3TestSuite.java  Removed Files:  	jdbc/org/postgresql/PostgresqlDataSource.java  	jdbc/org/postgresql/largeobject/PGblob.java  	jdbc/org/postgresql/largeobject/PGclob.java  	jdbc/org/postgresql/test/JDBC2Tests.java  	jdbc/org/postgresql/xa/ClientConnection.java  	jdbc/org/postgresql/xa/TwoPhaseConnection.java  	jdbc/org/postgresql/xa/TxConnection.java  	jdbc/org/postgresql/xa/XAConnectionImpl.java  	jdbc/org/postgresql/xa/XADataSourceImpl.java ",push down
"Refactoring for IDEA plugin: extract interface from CompileLog  so that it can be used as error and warning callback interface.  [git p4: depot paths   """"//coremedia/jangaroo/"""": change   153262] ",push down
Refactored SQSConnector into an abstraction to allow for easier implementation of multiple approaches.,push down
refactored pipelinebase so it is usable to implement SharedJedisPipeline as well.,push down
Refactoring + bug fix,push down
Fixed FD leak  git svn id: https://svn.apache.org/repos/asf/mina/trunk@598234 13f79535 47bb 0310 9956 ffa450edef68,push down
Refactoring of criterion hierarchy Tests and implementation of outranking criterion,push down
improve TraceObject function,push down
"  Removed support for Kerberos authentication.   Made HTTPS always """"lax"""" (previously called """"lazy"""") and removed support for explicit lax HTTPS connections.   Used @Parameters to merge test classes with different setup into one test class.   Some general code cleanup. ",push down
Extend the result of a Task on a Batch  ENGINE 1439,push down
Issue 1: global required interactions should be either verified or disallowed improved stack trace filtering several smaller fixes and improvements,push down
